ID;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;RATIO;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default.payment.next.month
28563;38;-1;-1;-1;0;0;-1;0,2466;551;33658;10551;10000;2295;2295;0
28564;35;0;0;0;0;0;0;0,9291;1441;1479;1406;1097;2031;0;0
28565;36;-2;-2;-2;-2;-2;-2;0,1615;3514;3400;15156;13920;2099;15638;0
28566;41;-1;2;-1;-1;-1;-2;0,1875;60;32812;43932;2323;47356;5480;0
28567;40;0;0;0;0;0;0;0,704;4445;5000;6171;4536;5150;5000;0
28568;43;0;0;0;0;0;0;0,9002;2422;2560;2426;1038;1116;1332;0
28569;40;0;0;0;-2;-2;-2;0,1347;4262;2083;792;1645;0;811;0
28570;29;-1;-1;-1;-1;-1;-1;0,0152;2215;2451;3043;1542;0;0;0
28571;29;1;-2;-1;-1;-1;-2;0,2048;0;1612;16415;0;0;1800;0
28572;29;0;0;0;0;-1;-1;0,8057;3508;2003;2772;3095;9641;2803;0
28573;29;0;0;2;0;0;0;0,6384;4000;0;3000;4000;3000;4000;0
28574;30;-2;-2;-2;-2;-2;-2;0,0363;280;6160;9439;5492;397;1790;0
28575;30;1;-1;0;0;-1;-1;0,0726;3095;5000;6022;2566;711;2419;0
28576;30;-1;-1;-1;-1;-1;-1;0,0126;1650;1650;1650;1650;1650;1650;1
28577;30;1;2;2;2;2;0;0,6608;3200;3200;2600;0;2650;3100;0
28578;44;0;0;0;0;0;0;1,0099;2007;10109;1514;1000;1000;1000;0
28579;46;0;0;0;0;0;-1;0,3932;10000;10000;20025;10000;20000;18000;0
28580;32;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28581;34;-1;-1;-1;-1;0;-1;0,0942;5030;1964;7568;0;5026;2371;0
28582;33;2;2;2;0;0;0;0,9354;3000;0;1000;0;0;0;0
28583;34;-2;-2;-1;0;0;0;0,0518;967;14331;9433;0;0;3090;0
28584;32;0;-1;-1;-1;0;-1;0,9567;27078;17648;25008;509;22806;10035;0
28585;32;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28586;34;1;2;2;2;0;0;0,4982;0;4500;2500;3000;3000;4000;0
28587;34;0;0;-1;-1;-1;-1;0,0388;5038;3404;14445;7672;2295;9004;0
28588;35;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28589;35;-1;-1;-2;2;-1;-1;0,0008;0;0;390;390;390;390;0
28590;35;-1;-1;0;-1;0;0;0,0885;8190;6000;27011;15004;10000;10000;0
28591;34;0;0;2;2;2;0;0,6177;5000;2000;2000;0;2000;2000;1
28592;47;2;2;-2;-2;-2;-2;0,0069;0;0;0;0;0;0;1
28593;42;0;0;0;0;0;0;0,9816;2579;2047;2024;2180;2321;2500;0
28594;45;-1;-1;-1;-1;-1;-1;0,1595;1669;5413;2734;7976;0;7000;0
28595;49;-1;-1;-1;-2;-2;-2;0,0149;2389;0;0;0;0;0;0
28596;41;0;0;0;0;0;0;1,0174;10000;12007;9170;4853;4531;3909;0
28597;45;-1;-1;-1;-1;-1;0;0,0258;990;990;990;5538;1206;1204;0
28598;46;2;3;3;3;2;2;0,7977;1500;1500;1500;1500;3000;5300;1
28599;38;1;2;2;0;0;0;0,852;10000;0;8000;10000;8000;12000;0
28600;39;-1;-1;-1;-1;-1;-1;0,0009;264;264;264;264;264;264;0
28601;40;0;0;0;0;-2;-2;0,7816;5000;5000;3000;0;0;1000;0
28602;41;0;-1;-1;-1;0;0;0,2841;1000;1350;54531;2200;2500;2300;0
28603;37;1;-1;-1;-1;-1;-1;0,175;35000;5000;4000;22800;5716;0;0
28604;44;2;2;2;2;2;2;0,3914;2000;2000;1700;1600;1800;1800;1
28605;45;2;-1;-1;2;0;0;0,5636;12110;3000;0;1000;2000;0;1
28606;42;0;0;0;0;0;0;1,597;1700;1755;1500;1000;1909;1000;0
28607;41;-1;-1;-1;-1;-1;0;0,019;0;368;0;1900;0;1145;0
28608;44;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28609;38;0;0;2;0;0;0;0,6933;18000;0;10000;5000;6000;6000;0
28610;47;0;0;0;0;0;0;0,6948;4000;2000;2000;3000;4000;846;0
28611;35;-1;-1;-1;-1;-1;-1;0,0276;1473;390;390;1311;1933;0;0
28612;48;2;2;0;0;0;0;0,8015;0;1700;1700;2000;1500;1600;0
28613;39;1;-2;-2;-2;-2;-2;0,0015;0;271;0;561;0;0;0
28614;40;1;-1;-1;-1;-1;-1;0,0415;9965;4100;4100;4100;4100;4732;0
28615;30;-2;-2;-2;-2;-2;-2;0,1152;900;674;6450;8579;23155;16072;0
28616;35;0;0;0;0;0;0;0,9151;3000;4000;8000;4000;3500;3600;0
28617;41;0;0;0;0;0;0;0,2543;1172;1192;1202;446;462;464;0
28618;41;0;0;0;0;0;0;0,9807;3600;3289;2632;2449;2300;2539;0
28619;42;-2;-2;-2;-2;-2;-2;0,0531;1859;9190;2072;637;238;0;0
28620;48;0;0;0;0;0;0;0,9589;4100;1150;1200;1000;1000;1500;0
28621;41;-1;-1;-1;-1;-1;-1;0,0247;1982;2267;7523;5113;4121;6532;0
28622;40;0;0;0;0;0;0;0,6812;2000;3000;3000;3000;2000;1000;1
28623;41;0;-1;-1;-1;-1;-1;0,5265;1835;2458;834;1600;855;0;0
28624;31;0;0;2;2;0;0;0,4105;6808;3300;0;2720;2700;2700;0
28625;31;5;4;4;3;2;0;1,7342;3000;0;0;1000;4320;287982;1
28626;31;-2;-2;-2;-2;-2;-2;0,0789;0;24480;0;0;1635;3008;0
28627;31;0;0;0;0;-1;-1;0,2192;2302;1774;1000;10287;3295;4122;0
28628;31;-1;-1;-1;-1;-1;-1;0,0094;422;815;191;0;646;1125;0
28629;32;0;0;0;0;0;0;0,9978;4000;3000;2800;3000;3000;3000;0
28630;32;0;0;0;0;0;0;0,898;20000;19000;12000;9000;9000;443001;0
28631;35;0;0;-1;0;0;0;0,1379;2036;33393;6094;3530;12357;20060;0
28632;41;-1;-1;-1;-1;-1;0;0,0684;8209;421;5000;6013;0;7600;0
28633;41;0;0;0;0;0;0;0,7097;2548;2687;2997;2147;2369;2434;0
28634;35;2;0;0;2;2;2;0,8304;1700;2500;2600;1500;0;1500;1
28635;36;-1;-1;-1;-1;0;0;0,0363;4923;0;6383;2;0;1809;0
28636;35;2;2;2;2;2;2;1,0338;5500;8200;0;8000;0;8600;1
28637;37;0;0;0;0;0;2;0,0419;1204;1300;1242;1900;0;3000;0
28638;44;1;2;2;2;2;-1;0,0337;1871;7;1807;0;11811;5628;1
28639;39;0;0;0;0;0;0;1,8413;4296;4068;2037;1408;0;0;0
28640;31;0;0;0;0;0;0;1,0029;3703;4091;3403;2001;2004;2000;0
28641;32;-1;-1;-1;-1;-1;-1;0,0364;3782;316;5469;3360;2399;4358;0
28642;33;1;2;2;2;2;2;0,0603;1200;0;2823;0;3530;0;1
28643;38;0;0;0;0;-1;-1;0,7282;3506;5000;5003;508;0;0;0
28644;35;1;-1;-1;0;0;0;0,4959;707;224850;5000;4593;23584;0;0
28645;44;2;2;2;2;2;2;1,0835;5700;5400;3700;4000;3600;4500;1
28646;38;0;0;0;0;0;0;0,3589;3000;3500;3000;3500;3000;3000;0
28647;38;1;3;2;0;-1;0;0,5275;0;0;1000;5039;375;0;1
28648;44;-2;-2;-2;-2;-2;-2;0,0019;390;390;390;390;390;540;0
28649;34;0;0;0;0;0;0;1,0076;4873;4691;4000;4000;4000;4000;0
28650;46;-2;-2;-2;-2;-2;-2;0,0272;2120;10136;808;4599;0;2150;0
28651;49;0;0;-2;-2;-2;-2;0,7265;0;0;0;0;0;0;0
28652;36;-1;-1;-1;-1;-1;-1;0,0152;206;886;679;740;539;0;0
28653;43;0;0;0;0;0;0;1,0088;3332;3051;2600;1877;1767;1797;0
28654;33;0;0;0;0;0;0;0,3042;23222;50192;10078;24694;28407;7458;0
28655;33;-1;2;2;2;2;-2;0,2765;0;43500;0;0;0;3000;0
28656;44;0;0;-1;0;0;0;0,9718;1063;900;1000;1000;100;0;1
28657;38;0;0;0;0;0;0;1,02;7294;6792;5490;5156;5232;6288;0
28658;46;0;0;0;0;2;-1;1,1708;2200;3000;1218;0;1000;2934;0
28659;32;0;0;0;0;0;0;0,5075;10000;10000;7000;7000;6799;7000;0
28660;34;-2;-2;-2;-2;-2;-2;0,0757;5938;15682;11633;11622;13813;22699;0
28661;44;0;0;0;0;0;0;0,9866;2300;2600;1600;1200;2000;1300;0
28662;46;1;3;2;0;0;0;1,0461;0;0;1200;400;400;400;0
28663;44;2;2;2;2;2;2;0,8928;2100;0;3500;2000;0;2000;1
28664;27;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
28665;27;1;2;0;0;2;0;0,2154;0;1617;2000;0;270;1000;0
28666;28;-1;-1;-1;-1;-1;0;0,0205;2000;1500;3000;1914;0;3287;1
28667;35;-2;-2;-2;-2;-1;-1;0,0061;0;0;1723;366;882;0;1
28668;40;-2;-2;-2;-2;-2;-2;0,0187;3717;4541;5620;25;0;7140;0
28669;36;-2;-2;-2;-2;-2;-2;0,0482;230;625;24246;19709;3117;62754;0
28670;34;-1;-1;-2;-2;-2;-1;0,0183;0;0;0;0;840;1380;0
28671;49;2;2;2;0;0;0;1,1354;34905;0;10951;7238;8467;10188;1
28672;27;0;0;0;0;0;0;0,2535;3967;4213;3741;2353;2471;2327;0
28673;27;0;0;0;0;2;0;0,6492;1500;1188;2073;0;1000;3390;0
28674;27;0;0;0;0;0;0;0,676;6000;6000;4000;5000;5000;7000;0
28675;28;0;0;0;0;0;0;0,322;2000;3000;1500;1000;5000;176;0
28676;28;2;0;0;0;0;0;0,2203;3000;3000;10000;1000;2000;4000;1
28677;29;0;0;0;0;0;0;0,1933;14750;5000;24000;10000;10000;30000;0
28678;29;0;0;0;0;0;0;0,1761;5000;5000;5000;5000;5000;5000;0
28679;28;-1;-1;-1;-1;-1;-1;0,0066;0;792;0;396;396;396;0
28680;28;0;0;0;0;0;0;0,6792;4449;3555;3524;2300;2000;1800;0
28681;30;0;0;0;0;0;-2;0,0433;1198;1099;2009;2024;164;2159;0
28682;30;0;0;0;0;0;0;0,9359;2169;1966;1130;5000;1000;441;1
28683;30;0;0;0;0;0;0;0,2502;2449;3000;2500;2000;2000;2000;0
28684;30;2;2;2;2;2;2;1,0118;9000;10000;8500;8500;8500;32000;1
28685;30;-2;-2;-2;-2;-2;-2;0,019;1030;1621;2213;2711;3831;2213;0
28686;31;0;0;0;0;0;0;1,0145;3800;4000;3602;3719;3700;7800;1
28687;31;0;0;0;0;0;0;0,684;5004;3330;2000;2000;2000;3000;0
28688;31;-1;2;-1;-1;-1;-1;0,0843;6;1931;3267;7;17894;2508;0
28689;31;0;0;-2;-2;-1;0;0,0893;0;0;0;3251;274;500;0
28690;31;1;-1;2;-1;0;0;0,1483;427;0;23500;840;2121;0;0
28691;32;0;0;0;0;0;0;0,8221;3000;2000;4000;10000;2000;1400;0
28692;31;0;0;0;0;0;0;0,4925;85387;33061;5039;20154;2854;29;0
28693;32;0;0;0;0;0;0;0,987;2100;3000;3008;6000;4000;1000;0
28694;31;-2;-2;-2;-2;-2;-2;0,0625;140;4836;4034;7501;3300;0;1
28695;33;0;0;0;0;0;0;0,7484;3000;3000;2700;2000;2000;2000;0
28696;34;0;0;0;0;0;0;0,3234;6018;5198;46047;10039;30027;60038;0
28697;34;2;-1;-1;-1;-1;-1;0,0109;2329;1894;2532;1865;1496;1873;0
28698;34;0;0;0;0;0;0;0,8521;25000;15000;7000;3000;2000;90000;0
28699;35;-2;-2;-2;-2;-2;-2;0,0298;5352;1022;7408;10817;5044;27696;0
28700;44;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28701;35;0;0;0;0;0;2;0,9738;7002;1807;2000;4000;0;33000;1
28702;35;0;0;0;0;0;0;0,6062;4000;4010;3800;3200;3100;3000;0
28703;37;1;2;2;2;0;0;0,2431;3000;2800;0;2500;4000;4000;0
28704;36;-2;-2;-2;-2;-2;-2;0,0106;0;2337;58;0;0;3500;0
28705;42;-1;-1;-1;-1;-1;-1;0,0361;631;3611;631;631;0;2113;0
28706;39;-1;-1;-1;-1;-1;-2;0,0326;9152;335;2322;0;0;9436;0
28707;40;-1;-1;-2;-2;-1;-1;0,0281;0;0;0;2844;2118;0;0
28708;46;-1;0;0;-1;-1;0;0,585;2207;1000;766;168342;7000;5100;0
28709;48;0;0;0;0;0;0;0,5636;10000;10000;10000;7500;8000;8000;0
28710;46;0;0;0;0;0;-1;0,0393;1500;1400;1000;0;11417;500;0
28711;39;0;0;0;0;0;0;0,5455;1506;1881;1422;1021;1500;1056;0
28712;44;0;0;2;2;3;2;0,7181;8000;0;10000;0;3000;2500;1
28713;42;0;0;0;0;0;0;0,7388;6167;5800;5700;3600;3000;3234;0
28714;37;-1;-1;-1;-1;-1;-1;0,0807;2500;3700;16200;0;836;1589;0
28715;44;-1;-1;-1;-1;-1;-1;0,0291;804;5991;3957;5444;482;626;0
28716;41;-2;-2;-2;-2;-2;-2;0,2343;62819;39558;22204;82097;184322;25695;0
28717;42;-1;-1;-1;-1;-1;0;0,7948;873552;1215471;889043;621000;20000;145000;0
28718;39;-2;-2;-2;-2;-2;-2;0,1262;25267;3930;0;0;0;0;0
28719;45;-1;-1;-1;-1;-1;-1;0,0008;291;291;291;291;291;291;0
28720;39;0;0;-2;-1;0;0;1,0193;12709;1393;319494;13079;2438;2599;1
28721;41;-1;0;-1;-1;-1;-1;0,0195;1177;1349;1609;635;849;2893;0
28722;44;-1;0;0;0;0;0;0,367;10000;56000;5000;4000;3300;5000;0
28723;46;0;0;0;0;0;0;0,9959;4560;1808;1825;1817;1882;1893;0
28724;44;1;-1;-1;-1;-1;-1;0,0194;1106;2527;1698;0;5062;0;0
28725;44;-2;-2;-2;-2;-2;-2;0,0346;9636;10060;3948;7388;4482;8106;0
28726;37;-1;-1;0;-1;0;0;0,1197;23994;10112;11770;12155;3000;30075;0
28727;40;0;0;0;2;0;0;0,4164;2600;3500;498;3000;3300;3000;1
28728;28;0;0;0;-1;-1;0;0,6498;10008;2950;4556;19938;800;900;0
28729;30;0;0;0;0;0;0;1,0651;1300;1800;1106;435;1599;1000;0
28730;31;0;-1;-1;-1;0;0;0,0586;316;316;17597;2000;2690;2000;0
28731;39;0;0;0;0;0;2;1,9534;4800;5900;6000;9200;0;4859;0
28732;35;-1;2;-1;-1;-1;-1;0,0022;0;264;264;264;414;264;1
28733;29;-1;-1;-1;-1;0;-1;0,1354;7587;8028;8127;15;2992;7695;0
28734;28;1;-2;-1;-1;-1;-1;0,0089;0;1522;2141;590;176;1720;0
28735;29;-1;-1;-2;-2;-2;-1;0,0053;0;0;0;0;1063;1089;0
28736;31;0;0;0;0;0;0;0,1458;10000;3000;6000;10000;10000;4313;0
28737;28;0;0;0;0;0;0;1,0052;5600;5500;2650;36000;1000;620;1
28738;29;0;0;0;0;0;0;0,2166;2000;20020;1672;1600;1600;2000;0
28739;31;-1;-1;-1;-1;-1;-1;0,052;0;2500;12500;749;2829;2900;0
28740;30;-2;-2;-2;-2;-2;-2;0,0124;0;2999;0;0;0;0;0
28741;28;-2;2;0;0;0;0;0,082;0;2000;5008;3007;2000;2000;0
28742;29;0;0;0;0;0;0;0,5777;1368;1330;1160;330;314;364;0
28743;29;-1;-1;0;0;0;0;0,2455;62545;53704;4142;5010;66676;66660;0
28744;29;-1;-1;-1;-1;0;0;0,9098;70554;45213;400972;5456;100267;7530;0
28745;30;0;0;0;0;0;2;0,8978;4500;4500;4000;11000;5000;3500;0
28746;27;1;-2;-2;-2;-2;-1;0,0474;0;0;0;0;4747;1198;1
28747;32;-1;-1;-1;-1;-1;0;0,0129;0;1085;193;1549;0;787;0
28748;28;3;2;2;7;7;7;0,048;0;0;0;0;0;0;0
28749;32;2;2;2;2;0;0;0,8769;5900;6000;3000;4600;9800;5100;1
28750;30;-2;-2;-2;-2;-2;-2;0,0069;0;0;0;0;0;0;0
28751;29;0;0;0;0;0;0;0,9661;7012;6310;5871;3130;2966;3230;0
28752;43;0;0;0;0;0;0;1,017;9102;8602;9013;8195;8202;7902;1
28753;41;0;0;0;0;0;0;0,784;5481;4399;3008;2150;2147;2120;0
28754;42;-1;-1;-1;-1;-1;-1;0,0256;3571;987;2469;3319;5387;1607;0
28755;34;-1;-1;-1;-1;0;0;0,1661;1245;0;12019;1000;157;7851;0
28756;35;0;0;0;0;0;0;0,0316;11160;1244;1114;2703;3435;402;0
28757;48;-1;0;0;0;0;0;0,095;38009;28005;22000;33000;22000;10000;0
28758;28;0;0;0;0;0;0;0,4169;5014;10000;10000;15057;10010;10036;0
28759;31;0;0;0;0;0;0;0,3809;2000;1732;2041;1000;1500;1000;0
28760;33;0;0;0;0;0;0;0,0849;3000;2000;5000;2000;1000;2000;0
28761;33;0;0;0;-2;-1;0;0,6443;3133;0;0;68383;3000;3096;0
28762;34;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
28763;39;-1;-1;-1;-1;-1;-1;0,0019;419;419;419;419;419;419;0
28764;32;-2;-2;-2;-2;-2;-2;0,0284;3686;3112;8164;1509;8262;2032;1
28765;37;-1;-1;-1;-1;-1;-1;0,0007;188;189;192;188;0;526;0
28766;34;0;0;0;0;0;0;0,6186;7245;6121;1551;875;1800;300;0
28767;40;2;2;3;2;-1;-1;0,0736;5000;0;0;885;5889;4239;0
28768;41;0;0;0;0;0;0;0,0867;1206;1329;1098;374;400;364;0
28769;37;0;0;0;0;0;0;0,1616;3032;3200;1946;1734;2000;4128;0
28770;42;-2;-2;-1;-1;-1;0;0,1518;0;300;4749;38000;5000;3000;0
28771;39;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
28772;38;-2;-2;-2;-2;-2;-2;0,0217;7954;4044;6715;1956;2076;2003;0
28773;39;-1;-1;-2;-1;-1;-1;0,0183;0;0;4240;0;0;0;0
28774;32;-1;2;0;-1;-1;-1;0,0149;0;1179;1799;1594;1255;1133;0
28775;33;-1;-1;0;0;0;0;0,0336;9666;2000;1000;0;0;536;0
28776;42;-1;-1;-1;-1;-1;-1;0,0157;881;1781;1885;607;687;1203;1
28777;32;0;0;0;0;0;2;0,6465;1500;1491;1818;2600;0;1400;0
28778;35;0;0;0;0;0;0;0,9851;10050;8007;4005;2500;13000;2060;0
28779;38;-1;0;0;0;0;0;0,02;1029;1056;1000;1000;389;215;0
28780;36;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28781;48;0;0;0;0;0;0;0,6968;10004;9498;10827;9002;9040;9004;0
28782;40;0;0;0;0;0;0;1,2026;3000;2000;2174;2000;2000;1500;0
28783;32;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28784;44;0;0;0;0;0;0;0,983;1230;1354;1200;302;82;83;0
28785;36;0;0;2;0;0;0;0,5357;10000;0;3012;3000;3000;4000;0
28786;42;-1;-1;-1;-1;-1;-1;0,004;390;390;390;240;1080;0;0
28787;36;-1;-1;-1;-1;0;-1;0,1882;15234;6225;38150;2;1434;2265;0
28788;36;0;0;0;0;2;0;0,1026;1459;4674;5032;360;6360;4116;0
28789;32;0;0;0;0;0;0;0,3861;2500;1500;2000;500;1000;1000;0
28790;36;-1;-1;-1;-1;-1;0;0,0521;4834;17716;12636;14111;0;5666;0
28791;42;-1;-1;-1;-2;-1;0;0,0523;10468;0;0;400;0;0;0
28792;44;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28793;43;0;0;0;0;0;0;0,5344;2000;2000;2020;2000;1000;800;0
28794;38;0;0;0;0;0;0;0,965;2938;1853;1708;1824;1704;1641;0
28795;31;-1;-1;0;0;-2;-2;0,1997;31964;1003;0;0;0;0;0
28796;48;0;0;0;0;0;0;1,0089;5000;5000;5000;3000;2000;3000;0
28797;37;-1;-1;-1;-1;-1;-1;0,0176;264;264;0;528;0;0;1
28798;42;-2;-2;-2;-2;-2;-2;0,011;529;135;108;830;2536;0;0
28799;42;-1;-1;-1;-1;0;0;0,163;4052;9939;65243;1239;5366;10435;0
28800;42;1;-1;-1;-1;-1;2;0,0599;10000;2509;0;24000;0;27000;0
28801;46;2;0;0;0;0;0;0,4414;1264;1284;1141;309;321;322;1
28802;38;-1;-1;-1;-1;-1;-1;0,0925;6115;11950;7311;18567;6787;6653;0
28803;34;-1;-1;-2;-2;-1;0;0,0814;0;0;0;6400;5000;1000;0
28804;29;0;0;0;0;0;0;0,7514;10256;12000;15273;15000;25000;12000;0
28805;36;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
28806;45;0;0;0;0;0;0;0,5452;6645;5782;7782;42393;10414;7422;0
28807;41;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;13;1
28808;35;-1;-1;-1;-1;0;0;0,0483;0;312;7736;0;0;1470;0
28809;44;-2;-2;-2;-2;-2;-2;0,038;2183;4142;12950;11372;2434;2222;0
28810;36;-1;2;-1;-1;-1;0;0,2114;0;416;416;59211;0;378;0
28811;42;-1;-1;-1;-1;-1;0;0,1022;51304;21138;49775;39095;0;0;0
28812;46;0;0;0;0;0;0;0,5012;22000;3000;3000;1000;3000;0;0
28813;37;0;0;0;0;0;0;0,0596;1800;1608;1700;2500;5065;1500;0
28814;38;0;0;-2;-2;-2;-2;0,0409;0;0;0;0;0;0;0
28815;34;-1;-1;-1;-1;-1;-1;0,002;316;316;316;316;466;466;0
28816;31;2;0;0;0;0;0;0,5634;6531;5091;3307;3316;2316;2500;1
28817;36;-2;-2;-2;-2;-2;-2;0,0102;2888;2888;2888;2888;2868;7029;0
28818;31;0;0;0;-1;-1;-1;0,0638;8000;3003;1635;1680;782;4374;0
28819;40;-2;-2;-2;-2;-2;-2;0,0189;0;0;0;1323;167;1424;1
28820;33;0;-1;-1;-2;-2;-2;0,0183;1295;0;0;0;0;1640;0
28821;46;0;0;2;0;0;-2;0,9737;5064;0;5047;0;0;0;0
28822;39;0;0;0;-2;-1;-1;0,3498;68800;0;0;589;0;0;0
28823;39;0;0;0;0;0;0;0,2183;5025;5693;6007;5013;4701;4944;0
28824;38;-1;-1;-1;0;0;0;0,189;8510;6279;24516;16;34;6;0
28825;33;-1;-1;-1;-1;-1;-1;0,647;84118;44404;27309;801;28027;0;0
28826;41;1;-1;-1;-1;-1;-2;0,0018;509;0;121;0;0;0;0
28827;40;0;0;2;0;0;0;0,9976;7069;0;3500;3500;3500;3200;0
28828;30;-2;-2;-2;-2;-2;-2;0,0168;1895;2927;0;0;5426;3700;0
28829;31;0;0;0;0;0;0;0,4042;3518;3015;2128;2000;1000;2473;0
28830;37;-1;0;0;0;0;0;0,6964;6000;4573;5000;5000;5000;4100;0
28831;48;-1;0;0;0;0;0;0,7013;2000;3000;3000;3000;3000;5000;0
28832;31;0;0;0;0;0;0;0,4171;3100;3200;3210;2700;2800;3000;0
28833;39;0;0;0;0;0;0;0,6122;11007;10507;13035;9511;6114;6207;0
28834;45;1;2;-1;0;0;0;0,3777;0;17453;1290;701;901;1000;0
28835;36;0;0;0;0;0;0;1,0118;10000;8018;10121;6006;10987;143779;1
28836;40;-1;-1;-1;-1;0;0;0,1267;10741;46378;46347;0;0;19607;0
28837;35;0;0;0;0;0;0;1,117;6150;6235;80000;923;70069;12500;0
28838;46;0;0;0;0;0;0;0,2791;3224;4000;3504;4349;3000;3098;0
28839;44;-1;-1;-1;-1;-1;-1;0,1188;1071;6557;0;21398;298;0;0
28840;48;2;2;0;0;0;0;0,9716;0;3200;5000;1000;1000;1000;1
28841;33;-1;-1;-2;-2;-2;-2;0,2564;0;0;0;0;0;5000;1
28842;37;0;0;0;0;2;0;0,4097;1273;2000;3538;0;500;500;0
28843;47;0;0;-1;-1;0;0;0,057;2064;5025;18571;5000;20000;0;0
28844;41;0;0;0;0;0;-1;0,3066;5000;6000;10000;15000;23000;5445;0
28845;44;0;0;0;0;-1;-1;0,3287;6000;4000;2500;150;500;0;0
28846;48;-2;-2;-2;-2;-2;-2;0,1018;8150;0;0;9167;0;526;0
28847;31;0;0;0;0;0;0;1,0231;10178;10577;8302;7300;7505;7700;0
28848;46;0;0;0;0;0;0;0,9433;1900;2050;2000;300;200;500;0
28849;33;-1;2;2;0;0;0;0,0081;705;325;1283;507;705;705;0
28850;38;0;0;0;0;0;0;0,1489;2000;2000;2000;1000;2000;2000;0
28851;37;-2;-2;-2;-2;-2;-2;0,0372;929;1191;11930;11286;5766;16520;0
28852;42;3;2;2;2;2;2;0,0113;0;0;0;0;0;0;1
28853;48;-1;-1;-1;-1;-1;-2;0,0341;3347;2962;6366;1842;1115;2240;0
28854;38;0;0;0;-2;-2;-2;0,495;1000;0;0;0;0;0;1
28855;37;0;0;0;0;0;0;0,5523;7000;8071;7029;3011;4000;9000;0
28856;49;0;0;0;0;0;0;0,9644;5100;6000;4000;4000;3200;2200;0
28857;48;-2;-2;-2;-2;-2;-2;0,0114;1240;1487;1279;749;440;849;0
28858;30;0;0;0;0;0;0;0,7544;8000;8600;6700;2600;3500;0;0
28859;32;0;0;2;2;2;2;1,0122;8200;0;7200;0;6200;24;0
28860;32;0;0;0;0;0;0;0,1204;2000;2040;3000;2000;2026;6561;0
28861;48;1;-1;-1;-1;-1;-1;0,0084;780;1176;0;780;642;0;0
28862;48;0;0;0;0;0;-1;0,2227;9019;8000;20000;24040;23791;22503;0
28863;39;-1;-1;-2;-2;-1;-1;0,12;0;0;0;6060;228;1911;0
28864;40;-1;-1;-1;-1;-1;-1;0,0498;9973;2457;0;948;0;1302;0
28865;37;0;0;0;0;0;0;0,415;2500;5000;2509;2000;2000;2000;0
28866;36;0;0;0;0;0;0;0,1734;2255;1421;1381;770;731;600;0
28867;35;-1;-1;-1;-1;-1;-1;0,0662;3689;20658;7986;1100;9622;0;0
28868;46;0;0;0;0;0;0;0,2877;3111;2109;2000;10000;6032;5030;0
28869;33;0;0;0;0;0;0;0,8597;2500;3908;2100;884;1000;1000;0
28870;31;-1;0;0;0;0;0;0,0341;1080;1000;1121;0;0;0;0
28871;39;0;0;0;0;0;0;1,0079;2000;1635;1438;796;5000;1000;1
28872;41;0;0;0;0;0;0;0,6687;1542;2002;2000;900;1500;1500;0
28873;36;-1;-1;0;-1;-1;-1;0,0515;8037;6018;5388;1191;1554;1870;0
28874;43;0;0;0;0;0;0;0,9636;4000;5500;5300;4000;4100;12700;0
28875;42;1;-2;-1;-1;-1;-1;0,0032;0;369;0;522;0;978;0
28876;30;0;0;2;2;0;0;0,088;5700;2800;0;1205;1226;1332;0
28877;33;-2;-2;-1;-1;-1;-1;0,0168;1015;310;2361;854;565;673;0
28878;44;0;0;0;0;0;0;0,6917;6686;7037;6358;4918;5420;4466;0
28879;39;-1;-1;-1;-1;-1;-1;0,0978;14674;771;1375;10965;1488;4328;0
28880;43;2;2;2;2;2;3;1,0404;13126;10000;5000;23700;2000;3;1
28881;49;-2;-2;-2;-2;-2;-2;0,0204;0;0;0;4488;540;0;1
28882;39;1;2;0;0;2;0;0,5689;0;3000;3638;0;1000;3000;0
28883;41;0;0;0;0;0;0;0,9924;4000;5000;3000;2000;2000;2000;1
28884;40;1;-2;-2;-2;-1;-1;0,0009;0;0;0;280;0;0;0
28885;41;-2;-2;-2;-2;-2;-2;0,0498;7100;651;2269;725;16014;3088;0
28886;43;-2;-2;-2;-2;-2;-2;0,0013;0;0;0;0;0;0;0
28887;42;-1;-1;-1;-1;-1;-1;0,0183;1406;3673;0;150;609;939;0
28888;36;-1;-1;-1;-1;-1;0;0,0547;6026;1555;2045;1037;4000;6233;0
28889;46;0;0;0;0;0;0;0,7533;2500;2127;1500;1000;1000;1000;0
